1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1848,2019-01-20 06:00:00,13565.194480805432,12177.655759192143,14940.604010908772,44393.690476190466
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
1852,2019-01-20 07:00:00,13569.835355667763,12315.822180451214,14840.419404238615,49729.27419354839
